232.72	163.36	25							
232.72	163.36	-3							
232.72	163.36	25							
299.08	163.36	25							
299.08	163.36	-3							
299.08	163.36	25							
365.44	163.36	25							
365.44	163.36	-3							
365.44	163.36	25							
431.8	163.36	25							
431.8	163.36	-3							
431.8	163.36	25							
498.16	163.36	25							
498.16	163.36	-3							
498.16	163.36	25							
564.52	163.36	25							
564.52	163.36	-3							
564.52	163.36	25							
630.88	163.36	25							
630.88	163.36	-3							
630.88	163.36	25							
697.24	163.36	25							
697.24	163.36	-3							
697.24	163.36	25							
763.6	163.36	25							
763.6	163.36	-3							
763.6	163.36	25							
829.96	163.36	25							
829.96	163.36	-3							
829.96	163.36	25							
896.32	163.36	25							
896.32	163.36	-3							
896.32	163.36	25							
962.68	163.36	25							
962.68	163.36	-3							
962.68	163.36	25							
1029.04	163.36	25							
1029.04	163.36	-3							
1029.04	163.36	25							
1095.4	163.36	25							
1095.4	163.36	-3							
1095.4	163.36	25							
1161.76	163.36	25							
1161.76	163.36	-3							
1161.76	163.36	25							
1228.12	163.36	25							
1228.12	163.36	-3							
1228.12	163.36	25							
1294.48	163.36	25							
1294.48	163.36	-3							
1294.48	163.36	25							
1360.84	163.36	25							
1360.84	163.36	-3							
1360.84	163.36	25							
1360.84	238.64	25							
1360.84	238.64	-3							
1360.84	238.64	25							
1294.48	238.64	25							
1294.48	238.64	-3							
1294.48	238.64	25							
1228.12	238.64	25							
1228.12	238.64	-3							
1228.12	238.64	25							
1161.76	238.64	25							
1161.76	238.64	-3							
1161.76	238.64	25							
1095.4	238.64	25							
1095.4	238.64	-3							
1095.4	238.64	25							
1029.04	238.64	25							
1029.04	238.64	-3							
1029.04	238.64	25							
962.68	238.64	25							
962.68	238.64	-3							
962.68	238.64	25							
896.32	238.64	25							
896.32	238.64	-3							
896.32	238.64	25							
829.96	238.64	25							
829.96	238.64	-3							
829.96	238.64	25							
763.6	238.64	25							
763.6	238.64	-3							
763.6	238.64	25							
697.24	238.64	25							
697.24	238.64	-3							
697.24	238.64	25							
630.88	238.64	25							
630.88	238.64	-3							
630.88	238.64	25							
564.52	238.64	25							
564.52	238.64	-3							
564.52	238.64	25							
498.16	238.64	25							
498.16	238.64	-3							
498.16	238.64	25							
431.8	238.64	25							
431.8	238.64	-3							
431.8	238.64	25							
365.44	238.64	25							
365.44	238.64	-3							
365.44	238.64	25							
299.08	238.64	25							
299.08	238.64	-3							
299.08	238.64	25							
232.72	238.64	25							
232.72	238.64	-3							
232.72	238.64	25							
166.36	238.64	25							
166.36	238.64	-3							
166.36	238.64	25							
100	238.64	25							
100	238.64	-3							
100	238.64	25							
100	313.92	25							
100	313.92	-3							
100	313.92	25							
166.36	313.92	25							
166.36	313.92	-3							
166.36	313.92	25							
232.72	313.92	25							
232.72	313.92	-3							
232.72	313.92	25							
299.08	313.92	25							
299.08	313.92	-3							
299.08	313.92	25							
365.44	313.92	25							
365.44	313.92	-3							
365.44	313.92	25							
431.8	313.92	25							
431.8	313.92	-3							
431.8	313.92	25							
498.16	313.92	25							
498.16	313.92	-3							
498.16	313.92	25							
564.52	313.92	25							
564.52	313.92	-3							
564.52	313.92	25							
630.88	313.92	25							
630.88	313.92	-3							
630.88	313.92	25							
697.24	313.92	25							
697.24	313.92	-3							
697.24	313.92	25							
763.6	313.92	25							
763.6	313.92	-3							
763.6	313.92	25							
829.96	313.92	25							
829.96	313.92	-3							
829.96	313.92	25							
896.32	313.92	25							
896.32	313.92	-3							
896.32	313.92	25							
962.68	313.92	25							
962.68	313.92	-3							
962.68	313.92	25							
1029.04	313.92	25							
1029.04	313.92	-3							
1029.04	313.92	25							
1095.4	313.92	25							
1095.4	313.92	-3							
1095.4	313.92	25							
1161.76	313.92	25							
1161.76	313.92	-3							
1161.76	313.92	25							
1228.12	313.92	25							
1228.12	313.92	-3							
1228.12	313.92	25							
1294.48	313.92	25							
1294.48	313.92	-3							
1294.48	313.92	25							
1294.48	389.2	25							
1294.48	389.2	-3							
1294.48	389.2	25							
1228.12	389.2	25							
1228.12	389.2	-3							
1228.12	389.2	25							
1161.76	389.2	25							
1161.76	389.2	-3							
1161.76	389.2	25							
1095.4	389.2	25							
1095.4	389.2	-3							
1095.4	389.2	25							
1029.04	389.2	25							
1029.04	389.2	-3							
1029.04	389.2	25							
962.68	389.2	25							
962.68	389.2	-3							
962.68	389.2	25							
896.32	389.2	25							
896.32	389.2	-3							
896.32	389.2	25							
829.96	389.2	25							
829.96	389.2	-3							
829.96	389.2	25							
763.6	389.2	25							
763.6	389.2	-3							
763.6	389.2	25							
697.24	389.2	25							
697.24	389.2	-3							
697.24	389.2	25							
630.88	389.2	25							
630.88	389.2	-3							
630.88	389.2	25							
564.52	389.2	25							
564.52	389.2	-3							
564.52	389.2	25							
498.16	389.2	25							
498.16	389.2	-3							
498.16	389.2	25							
431.8	389.2	25							
431.8	389.2	-3							
431.8	389.2	25							
365.44	389.2	25							
365.44	389.2	-3							
365.44	389.2	25							
299.08	389.2	25							
299.08	389.2	-3							
299.08	389.2	25							
232.72	389.2	25							
232.72	389.2	-3							
232.72	389.2	25							
166.36	389.2	25							
166.36	389.2	-3							
166.36	389.2	25							
100	389.2	25							
100	389.2	-3							
100	389.2	25							
